,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
109,KRW-STMX,2023-03-24T00:00:00,2023-03-24T09:00:00,7.68,7.69,7.41,7.5,1679702321473,2398180490.659221,318230523.6658957,7.67,-0.17,-0.0221642764
110,KRW-STMX,2023-03-25T00:00:00,2023-03-25T09:00:00,7.48,7.55,7.34,7.42,1679788782230,1689637382.3035903,227287172.8340403,7.5,-0.08,-0.0106666667
111,KRW-STMX,2023-03-26T00:00:00,2023-03-26T09:00:00,7.42,7.58,7.39,7.49,1679875159902,1592136978.8627088,212698373.56887376,7.42,0.07,0.0094339623
112,KRW-STMX,2023-03-27T00:00:00,2023-03-27T09:00:00,7.52,7.6,6.91,7.08,1679961586501,3924575070.0783696,543429868.7896631,7.49,-0.41,-0.0547396529
113,KRW-STMX,2023-03-28T00:00:00,2023-03-28T09:00:00,7.08,7.12,6.86,7.1,1680047997451,1914845075.3726275,274659515.04321027,7.08,0.02,0.0028248588
114,KRW-STMX,2023-03-29T00:00:00,2023-03-29T09:00:00,7.09,7.54,7.09,7.48,1680134301867,2563527008.8410597,349114944.2639791,7.1,0.38,0.0535211268
115,KRW-STMX,2023-03-30T00:00:00,2023-03-30T09:00:00,7.49,7.58,7.26,7.37,1680220692768,2696214754.5087585,363854361.2376166,7.48,-0.11,-0.0147058824
116,KRW-STMX,2023-03-31T00:00:00,2023-03-31T09:00:00,7.4,7.57,7.1,7.49,1680307186766,5395950588.533394,737538453.4364476,7.37,0.12,0.0162822252
117,KRW-STMX,2023-04-01T00:00:00,2023-04-01T09:00:00,7.48,8.02,7.46,7.81,1680393571538,18092133965.844856,2324066221.9310904,7.49,0.32,0.0427236315
118,KRW-STMX,2023-04-02T00:00:00,2023-04-02T09:00:00,7.8,7.86,7.36,7.52,1680479994941,4157527448.2862544,545657061.08915,7.81,-0.29,-0.0371318822
119,KRW-STMX,2023-04-03T00:00:00,2023-04-03T09:00:00,7.52,7.54,7.26,7.46,1680566399165,3234037831.1340203,436888830.3688833,7.52,-0.06,-0.0079787234
120,KRW-STMX,2023-04-04T00:00:00,2023-04-04T09:00:00,7.46,7.74,7.36,7.68,1680652790631,3693744525.0624795,489860590.7090855,7.46,0.22,0.0294906166
121,KRW-STMX,2023-04-05T00:00:00,2023-04-05T09:00:00,7.67,8.36,7.61,8.27,1680739191786,13055905706.716927,1628404281.2194662,7.68,0.59,0.0768229167
122,KRW-STMX,2023-04-06T00:00:00,2023-04-06T09:00:00,8.28,9.77,7.87,8.08,1680825599650,58368108757.964264,6681901397.695693,8.27,-0.19,-0.022974607
123,KRW-STMX,2023-04-07T00:00:00,2023-04-07T09:00:00,8.1,8.18,7.72,7.91,1680911998283,4615633205.053025,582899599.8718575,8.08,-0.17,-0.021039604
124,KRW-STMX,2023-04-08T00:00:00,2023-04-08T09:00:00,7.9,8.04,7.83,7.95,1680998399222,4768207248.384055,599568082.9017626,7.91,0.04,0.00505689
125,KRW-STMX,2023-04-09T00:00:00,2023-04-09T09:00:00,7.95,7.96,7.65,7.84,1681084799615,2409577132.004417,308775307.7649864,7.95,-0.11,-0.013836478
126,KRW-STMX,2023-04-10T00:00:00,2023-04-10T09:00:00,7.82,8.01,7.62,7.96,1681171178394,2808442015.068027,361770344.676913,7.84,0.12,0.0153061224
127,KRW-STMX,2023-04-11T00:00:00,2023-04-11T09:00:00,7.96,8.16,7.87,7.96,1681257594319,3981124432.340199,497315077.5411645,7.96,,0.0
128,KRW-STMX,2023-04-12T00:00:00,2023-04-12T09:00:00,7.96,7.99,7.7,7.89,1681343995172,3855865637.6768327,491764385.3050517,7.96,-0.07,-0.0087939698
129,KRW-STMX,2023-04-13T00:00:00,2023-04-13T09:00:00,7.89,7.97,7.75,7.94,1681430396627,1960639567.3249776,249490375.75528148,7.89,0.05,0.0063371356
130,KRW-STMX,2023-04-14T00:00:00,2023-04-14T09:00:00,7.94,8.1,7.81,7.99,1681516773928,3503161774.103424,439366935.9186269,7.94,0.05,0.0062972292
131,KRW-STMX,2023-04-15T00:00:00,2023-04-15T09:00:00,7.99,8.05,7.84,8.0,1681603180676,1684996977.871742,212187651.93350786,7.99,0.01,0.0012515645
132,KRW-STMX,2023-04-16T00:00:00,2023-04-16T09:00:00,8.0,8.16,7.86,8.1,1681689599985,2260414788.1961727,282995723.1959709,8.0,0.1,0.0125
133,KRW-STMX,2023-04-17T00:00:00,2023-04-17T09:00:00,8.08,8.12,7.76,7.83,1681775981177,3311203488.5309668,419247756.7428375,8.1,-0.27,-0.0333333333
134,KRW-STMX,2023-04-18T00:00:00,2023-04-18T09:00:00,7.83,7.95,7.71,7.9,1681862375680,2445847097.4748974,311800876.4117925,7.83,0.07,0.0089399745
135,KRW-STMX,2023-04-19T00:00:00,2023-04-19T09:00:00,7.9,7.92,7.19,7.31,1681948785013,4784151807.498959,638178886.8273371,7.9,-0.59,-0.0746835443
136,KRW-STMX,2023-04-20T00:00:00,2023-04-20T09:00:00,7.3,7.49,7.17,7.36,1682035197191,3922914474.076489,534339750.0233382,7.31,0.05,0.0068399453
137,KRW-STMX,2023-04-21T00:00:00,2023-04-21T09:00:00,7.34,7.65,7.12,7.24,1682121560115,8100835846.076606,1086546179.9466653,7.36,-0.12,-0.0163043478
138,KRW-STMX,2023-04-22T00:00:00,2023-04-22T09:00:00,7.23,7.37,7.13,7.35,1682207995231,2288373312.079721,316115626.6797486,7.24,0.11,0.0151933702
139,KRW-STMX,2023-04-23T00:00:00,2023-04-23T09:00:00,7.35,7.45,7.19,7.24,1682294365153,1477029365.4578855,201673378.16677183,7.35,-0.11,-0.0149659864
